79.54,1.44,0.11,0.33,1.44,0.33,0.55,1.33,0,0,0,16.92,0.44,0.55,0,0.22,0.88,1
82.85,4.39,0.08,0,1.95,0.08,0.16,0,0.16,0,0.08,13.33,0.41,0.41,0,0.41,2.6,1
74.71,0.86,0.71,0,1.14,0.29,0.29,0,0.14,0,0,14,0,0,0,0.71,0,1
78.55,1.58,1.08,0,2.99,0.25,0.08,0.17,0.33,0,0,14.13,0.33,0.17,0,0.91,0.33,1
79.05,1.66,2.84,0.12,2.37,0,0.24,0,0,0,0,10.65,0,0,0.12,1.54,0.47,1
76.26,3.13,0,0.06,1.42,0.83,0.3,0,0.06,0.06,0,12.7,0.18,0,0.3,0.89,0.12,1
70.65,3.78,0.1,0,1.12,0.1,0,0.2,0,0,0,17.59,0.1,1.02,0,1.23,0.41,1
79.32,1.88,0.34,0.17,2.56,1.03,0.51,0,0,0,0,16.58,0,0,0,0,0,1
77.8,1.38,2.41,0.17,1.89,1.03,0.17,0,0.17,0,0.17,23.24,0.86,0,0.17,1.03,0,1
76.16,1.31,0.44,0,1.6,1.89,0,0,0.15,0,0,18.9,0.15,0,0,0.44,0.87,1
73.01,0.91,0.18,0.18,2.9,0,0.18,0.54,0,0,0.18,19.02,0.18,0.18,0,2.17,1.81,1
69.93,3.22,0.79,0,1.38,0.86,0.33,0.07,0,0.07,0.07,12.89,0,0,0,1.05,0,1
80.61,2.12,0.8,0,1.06,0.27,0.66,0.13,0,0.13,0,12.08,0.27,0,0,0.66,0.27,1
78.29,3.19,1.39,0,1.99,0.4,0.2,0.6,0,0,0,14.94,0,0,0,1.59,0,1
90.84,1.51,0.23,0.12,1.39,0.12,1.28,0.12,0.12,0.23,0.23,19.61,1.28,0,0,0.12,0,1
74.74,1.47,3.24,0,1.77,0.37,0.37,0.37,0,0.06,0,16.76,0.61,0.06,0,1.22,0,1
78.54,1.53,1.63,0.2,2.03,0.61,0.41,0.1,0,0,0.1,19.23,0.31,0,0.2,1.83,0.81,1
82.43,0.98,0.23,0,1.95,1.2,0.6,0.15,0.23,0.08,0.15,15.32,0.45,0,0,0.98,0.3,1
79.28,1.01,2.58,0.22,1.57,1.57,0.34,0,0,0,0,21.72,0.11,0.78,0.22,1.34,0.22,1
78.63,1.76,0.18,0,2.55,0,0.09,0.18,0.09,0,0,22.25,0.44,0.26,0.09,0.44,1.23,1
92.56,0.97,0.16,0.32,1.29,0.81,1.13,0,0.16,0.16,0,14.08,0.16,0,0.16,0.65,0,1
75.14,1.6,2.24,0.08,1.44,0.76,0.28,0.16,0,0.04,0.08,17.27,0.44,0.24,0.16,0.8,0.56,1
75.36,2.32,0.22,0.11,2.21,0.11,0.22,0.22,0.22,0.11,0,19.89,0,0.33,0.44,1.55,0.66,1
83.99,0.92,0.64,0,3.04,0.09,0.55,0.18,0.09,0.09,0.18,13.25,0.28,0,0,0.28,0.18,1
74.89,1.66,0.43,0.36,1.95,0.29,0.29,0,0.29,0.29,0.14,16.43,0.22,0.07,0.07,1.09,0.36,1
85.3,0.41,0.41,0,3.02,0.41,3.57,0,0.14,0,0,12.36,0.14,0,0,0.55,1.1,1
77.08,1.09,0.48,0.12,1.45,0.6,0.24,0,0.12,0,0.12,13.99,0.72,0,0,1.21,0.48,1
84.96,1.98,1.54,0,1.1,1.6,1.38,0,0,0,0,19.39,0.77,0.88,0.66,0.17,0.11,1
73.7,1.95,2.44,0,1.46,1.79,0.49,1.14,0.32,0,0,20.45,0.16,0,0.16,0.97,2.27,1
79.3,1.49,0.85,0,5.63,0.32,0,0,0.21,0.11,0.32,14.97,0.21,0,0,0.21,0.21,1
78.44,1.27,0.69,0.2,1.13,0.34,0.2,0.24,0,0.1,0.1,15.97,0.24,0,0.05,1.32,0.49,1
71.76,3.45,0.66,0.16,1.81,0.49,0.82,0,0,0,0,19.21,0.99,0,0.49,1.81,0.33,1
77.28,1.55,2.37,0,1.92,0.89,0.3,0.22,0.07,0.15,0,13.55,0,0,0,0.96,0.15,1
76.76,1.1,0.91,0,1.74,0.46,0.55,0,0.09,0.09,0,13.45,0.18,0.27,0,0.82,0,1
79.77,1.64,0.35,0,0.82,2.22,0,0,0.35,0,0.23,16.96,0.7,0,0.35,0.35,0,1
80.2,1.82,0.61,0.08,2.12,0.38,0.46,0.15,0,0.08,0.08,16.46,0.15,0,0,0.53,0.15,1
65.62,8.17,1.67,0.16,2.42,0.04,0.71,0.08,0.2,0,0,16.81,0.79,0,0,0.04,0.24,1
79.43,2.48,0.76,0.38,3.81,1.9,0.19,1.33,0,0,0,17.71,0,0,0,1.14,0.38,1
70.8,4.6,0.92,0.18,1.93,0.26,0.18,0.05,0.18,0.05,0.16,17.55,0.42,0.24,0.03,1.43,1.69,1
82.6,1.13,3,0.5,1.63,0.88,0,0,0,0,0,16.77,0,0,0,1.63,0,1
81.53,1.08,0.36,0.6,0.72,0.48,1.44,2.28,0,0,0,14.75,0.48,0,0.12,0.24,0.24,1
78.41,0.84,0.67,0,1.01,0.17,2.19,1.01,0,0,0,13.15,0,0,0.34,0.34,0.34,1
73.15,3.49,0.11,0,1.37,0.21,0.32,0.21,0.21,0,0.11,16.7,0.21,0,0,2.43,1.27,1
75.47,4,2.21,0,1.16,0.32,0.32,0.11,0.11,0,0.21,21.26,0.21,1.26,0.42,1.58,0.42,1
77.3,0.76,0.82,0,2.84,0.44,0.38,0.19,0,0,0,14.56,0.57,0.06,0,0.88,0.13,1
79.31,1.88,0,0.11,4.2,0.33,0,0.11,0,0,0.11,15.15,0,0,0,1.88,1.99,1
71.48,2.8,1.12,0.22,1.34,0.34,0.11,0.11,0.11,0,0,16.22,0,0,0.34,1.68,1.34,1
65.68,7.32,0,0.17,1.22,0.52,0.17,0.17,0,0,0,27.53,3.48,0.17,0.17,1.05,1.74,1
76.45,2.22,1.23,0,1.6,0.49,0.37,0,0,0.37,0.25,16.52,1.97,0,0.25,0.37,0,1
80.7,1.95,0.39,0,0.97,0.78,0,0,0,0,0,20.47,0.78,0,0.19,0.78,1.17,1
75.11,0.32,0.32,0,0.76,0.11,0.32,0,0,0,0,11.04,0.32,0,0,2.06,0.22,1
82.73,2.92,0.6,0,3.09,0.69,0,0.77,0.26,0,0.09,14.43,0.09,0.09,0.09,1.29,0.52,1
67.91,3.21,1.07,0.18,2.14,0.89,0,0,0,0,0.18,14.97,0.53,0,0,0.89,0.71,1
74.51,2.55,3.09,0.12,2.39,0.21,0.29,0.29,0.12,0.08,0.08,16.27,0.16,0.41,0.08,1.69,0.45,1
67.92,3.6,0.16,0,1.64,0.33,0.33,0.16,0.82,0.33,0,19.31,0.82,0,0.16,0.82,1.64,1
83.17,2.17,0,0.17,1.67,0.5,0.17,0.33,0,0,0,18.33,1,0.33,0,2,1.67,1
70.83,2.86,0.9,0.15,1.8,1.05,0.6,0.3,0.3,0,0,16.99,0.6,0,0,1.5,0.6,1
76.38,1.45,1.45,0.14,1.59,0,0,0,0.14,0,0,14.93,0.43,0,0.14,0.87,0,1
77.98,2.49,0.83,0,1.25,1.66,0.14,0.55,0,0,0,16.48,0,0,0,1.11,0.28,1
85.63,1.89,0,0.19,1.13,0.38,0,0.19,0,0,0,9.83,0,0,0,0,0,1
78.75,0.74,2.09,0.37,0.86,0.49,0.25,0,0,0.12,0.12,15.97,0,0,0,0.25,0,1
76.93,1.86,0.18,0.44,0.8,0.89,0.35,0.44,0.09,0,0,14.46,0.09,0,0,0.53,0,1
73.68,2.19,0.55,0,3.51,0.22,0.33,0,0.77,0.11,0.11,19.08,0.44,0.11,0.44,1.21,1.75,1
71.14,1.87,0.17,0,2.21,0.68,0,0,0,0,0,15.62,0.34,0,0,1.53,0,1
78.06,3.1,2.61,0.08,2.28,1.06,0.33,0.16,0,0,0,11.01,0,0,0,1.14,0.33,1
72.84,2.73,1.33,0.07,1.6,0.67,0.2,0.07,0.13,0.07,0.2,20.97,0.2,0.13,0,1.73,1.86,1
80.95,1.28,1.02,0,1.53,0.77,0.13,0.26,0,0,0.26,16.88,0.13,0.13,0,0.77,0.51,1
66.12,1.82,0.53,0.1,0.86,0.24,0,0.24,0.34,0.05,0.48,20.08,0.14,0,0,1.29,1.44,1
72.35,2.79,0.1,0.58,1.93,0.48,0.19,1.54,0.19,0.1,0.1,17.82,0.19,0,0,0.39,1.16,1
83.86,2.69,0.3,0,1.79,0.3,0.75,0.6,0.15,0.15,0,18.68,0.3,0,0,1.05,0,1
75.29,1.87,0.29,0,1.58,1.29,0.14,0.14,0.29,0,0,16.81,0.14,0,0.57,1.72,0.86,1
76.41,1.81,0.36,0,1.08,0.48,0.12,0,0,0.12,0,18.29,0,0,0,0.12,0.24,1
80.91,1.82,0.26,0,1.69,0.65,0.65,0,0.26,0,0.13,17.53,0.52,0,0.13,0.39,0.78,1
78.73,1.92,0.74,0.59,1.77,0.89,0.74,0.3,0,0,0,16.25,0.15,0,0,1.03,0.3,1
84.8,1.11,0.33,0.07,3.72,0.33,0.26,0,0.07,0.07,0.13,12.79,0,0.07,0.26,0.07,0.13,1
81.33,2.24,0.85,0,2.78,0.08,0.15,0,0.15,0,0.08,11.65,0.15,0,0,1.23,0.31,1
72.92,0.72,0.36,0,1.08,0.18,0.36,0,0,0,0,16.06,0.72,0,0,1.62,0.72,1
77,3.41,0.59,0,1.19,2.08,0.15,0.45,0.3,0,0,19.73,1.19,0.15,0.45,1.04,0.74,1
72.32,2.95,1.16,0.74,2,0.11,0.32,0.21,0.11,0,0,14.42,0.32,0,0,1.05,0.63,1
73.22,3.23,0.29,0,2.15,1.47,0.49,0.29,0.59,0,0.2,21.41,0.59,0,0.1,0.68,0,1
79.86,1.59,0.16,0.08,1.82,0.4,0.24,0,0,0,0,12.13,0,0.16,0,0.4,0,1
76.78,2.94,0.09,0.27,1.42,0.53,0.53,0.27,0,0.09,0.09,19.4,1.25,0.09,0.09,1.51,0.53,1
80.21,1.79,0.12,0.04,2.66,2.98,0.24,0.16,0,0,0.16,14.9,0.48,0.16,0,0.91,1.43,1
79.81,5.72,0.16,0.32,1.43,0,0,0.32,0,0,0,15.9,0.48,0,0,1.11,1.27,1
81.17,5.77,0.36,0,1.33,0.27,0.09,0,0,0.09,0,16.34,0.71,0,0,0.98,0.62,1
76.51,2.38,0.26,0.26,1.45,1.19,0.34,0.34,0,0,0,15.83,0.6,0.09,0.09,0.51,1.19,1
81.26,1.72,0,0.57,1.91,0.57,0,0,0,0,0,17.21,0.57,0.38,0.38,0.96,0,1
73.89,2.41,0.74,0,2.22,0.19,0,0,0,0,0,10.93,0.19,0,0,1.11,1.11,1
86.55,0.91,0.77,0.21,3.15,0.28,0.28,0.07,0.07,0,0.07,10.29,0.14,0,0,0.35,0.28,1
76,0.98,0.53,0,1.29,0.68,0.23,0.15,0,0,0.15,11.36,0.08,0.76,0,1.14,0.76,1
82.22,2.32,0.13,0,2.19,0.26,0,7.6,0,0.13,0.39,15.85,0.39,0.13,0.13,0.77,0,1
78.2,1.05,0.15,0.15,2.56,1.35,0,0.15,0,0,0.15,17.14,0.3,0,0,0.45,0.9,1
80.1,1.29,1.29,0,1.94,0.32,0.65,0,0.49,0.16,0.49,16.67,0.16,0,0.32,0.32,0,1
80.54,2.68,0.73,0,2.76,0.89,0.08,0.08,0,0,0,17.19,0.08,0,0,0.81,0.49,1
74.56,3.33,2.28,0.35,1.05,0.88,0.18,0,0.7,0.18,0.53,18.6,0.35,0,0.53,0.35,1.4,1
71.05,4.49,0.63,0.29,1.64,0.34,0.21,0.13,0.23,0.06,0.04,19.91,0.63,0.17,0.02,1.83,1.64,1
77.41,2.38,0.92,0.26,1.19,0.4,0.26,0,0.13,0,0,18.1,0.26,0,0,0.53,0.53,1
74.53,4.41,0.13,0,3.78,0.13,0,0.13,0,0,0,18.16,0.5,0,0,1.51,1.01,1
77.49,2.79,0.5,0,3.09,0.3,0.1,1.89,0,0,0,15.54,0.2,0,0.2,1.69,0.6,1
83.15,2.25,0,0,1.91,0.45,0.22,0.56,0.11,0,0.11,14.27,0.11,0.11,0,1.12,0,1
85.83,1.03,0.07,0.07,2.57,0.73,0.15,0.15,0.07,0.15,0,19.97,0.15,0.07,0,0.51,0.29,1
81.15,3.69,0.38,0,1.15,0.38,0.64,1.66,0,0,0.51,20.25,0.51,0,0,1.78,0.51,1
69.57,5.12,0.25,0,3.77,0.06,0.19,5.37,0.06,0.06,0,17.96,0.37,0.12,0,2.28,1.11,1
70.03,2.28,1.52,0.1,3.33,0.86,0.19,0,0,0,0,14.84,0.19,0,0.1,2.09,0.95,1
77.86,1.31,2.63,0,1.31,0.1,0.3,0,0.2,0.1,0,17.09,0.51,0,0,0.81,1.21,1
89.06,0.64,0.39,0.39,3.6,0.26,0.13,0.26,0,0,0,12.74,0.13,0,0,0.13,0.26,1
70.11,5.98,0.16,0.32,1.78,1.13,0.16,0,0,0,0.16,13.73,0.16,0,0,1.13,1.62,1
73.17,1.77,0.69,0.15,1,1.39,0.23,0.77,0.08,0.08,0.15,16.96,0.15,0,0,0.93,0.46,1
90.98,2.84,0.52,0.13,1.55,0.13,0.52,2.45,0,0,0.26,11.73,0,0,0,0.52,0.77,1
75.86,2.08,0.49,0.31,1.24,0.75,0.35,0.13,0,0,0.13,20.68,0.4,0,0.04,1.2,2.39,1
76.53,1.88,0.79,0.21,1.72,0.63,0.29,0.08,0.17,0.25,0,14.02,0.13,0.84,0,1.17,0.25,1
75.08,1.24,0.46,0,2.79,0.46,0,0.77,0.15,0.15,0.15,17.8,0.15,0,0,0.62,1.55,1
69.42,1.84,1.44,0.13,1.84,0.26,0,0,0.13,0,0.26,22.05,0.52,0,0.13,1.05,1.57,1
79.81,0.96,0.58,0.19,2.31,1.92,0.19,0.19,0,0.38,0.19,19.42,0,0,0.38,0.38,1.54,1
78.25,2.75,0.43,0.1,2.04,0.41,0.17,0.07,0.17,0.07,0.02,17.6,0.31,0.29,0.1,1.49,1.08,1
77.46,4.85,0.78,0,2.03,0.47,0.31,0,0,0.16,0,16.9,0.47,0.16,0,1.1,0.31,1
80.15,3.03,0.14,0,2.25,0.14,0.14,0.07,0.14,0.07,0,16.26,0.35,0.07,0,0.21,3.24,1
74.1,1.93,0.68,0,4.02,0.1,0.63,0.63,0.05,0,0.21,12.64,0.05,0.05,0.1,0.57,0.52,1
84.94,2.22,0.28,0.28,1.57,1.76,0,0.09,0,0,0,19.69,1.29,0,0,1.85,0,1
84.8,1.96,0.94,0.09,2.48,0.34,0.6,0.94,0.17,0.09,0,11.53,0,0,0,0,0,1
79.81,1.25,1,0.25,1.5,0.42,0.38,0.17,0.21,0.08,0.04,16.48,0.42,0,0.13,1.13,1.34,1
80.48,1.53,2.04,0,1.36,0.17,0.17,0,0.34,0,0.17,17.49,0.68,0,0.68,1.53,2.72,1
70.05,3.2,0.09,0,1.74,1.28,0.27,0.09,0,0,0.09,20.73,0.18,0.09,0,0.82,1.64,1
73.63,2.26,2.64,0.38,0.75,1.32,0,0.19,0,0,0,12.43,0,0,0,0.94,0.38,1
76.17,3.32,0,0,3.12,0,0.2,0,1.17,0,0,16.99,0.39,0,0,0.59,0,1
80.62,2.92,0.09,0,2.23,0.09,0.26,0.69,0,0,0.17,19.38,0.26,0,0.51,0.26,2.4,1
75.19,1.83,1.98,0.08,1.9,0.15,0.68,0.08,0,0,0.15,16.74,0.15,0.38,0.08,2.21,0.46,1
71.76,2.84,2.31,0.18,2.31,0.18,0.18,0.18,0,0,0.36,23.62,0.18,0,0,3.73,0.71,1
76.58,1.74,0.76,0.12,1.74,0.58,0.23,0.29,0.29,0.06,0.06,23.01,0.81,0.35,0,1.16,0.52,1
69.7,4.21,0.55,0.21,1.17,0.28,0.48,0.55,0.35,0.14,0.14,14.84,0.14,0.14,0,0.41,0.28,1
75.39,4.02,0.39,0,1.3,0.26,0,0.13,0.26,0,0,15.41,0.52,0,0,0.65,1.55,1
71.64,1.82,0.55,0,2.73,1.27,0.36,0.18,0,0.36,0,14.73,0,0,0,1.09,0,1
71.48,3.43,0.12,0,1.71,0.61,0.12,0,0.12,0,0.12,18.24,0.61,0,0,1.1,1.22,1
79.28,1.01,2.58,0.22,1.57,1.57,0.34,0,0,0,0,21.72,0.11,0.78,0.22,1.34,0.22,1
76.03,1.43,0.79,0,2.54,0,0.16,0.48,0,0,0,16.67,1.27,0,0,0.16,0.63,1
77.09,1.1,0.92,0,2.02,0.46,0.55,0,0,0.09,0,13.75,0.09,0.27,0.18,0.82,0,1
80.53,0.62,0.78,0,1.71,1.4,0.47,0,0.16,0,0.16,16.67,0.31,0,0,0.93,0,1
83.47,0.37,0.85,0,1.69,0.42,0.63,0.32,0,0.21,0.11,19.81,0.69,0.05,0.05,0.53,1.22,1
77.04,4.3,0.55,0,1.99,0.55,0.33,0.55,0.11,0.11,0,22.19,0,0.11,0.11,2.1,0.88,1
76.5,0.85,0.28,0,1.99,0,0.14,0.28,0.14,0,0,12.96,0.28,0.57,0,1,0.28,1
75.68,0.96,2.24,0,1.28,0.32,0.64,0.16,0,0.16,0.32,17.6,0.16,0,0,0.96,0,1
82.11,2.73,1.53,0,1.53,1.19,0.34,0.17,0.34,0.34,0,17.55,0.17,0,0,0.68,0.34,1
64.02,7.75,0,0,1.39,0.6,0.2,0.2,0,0,0,27.44,3.78,0.2,0.2,1.19,1.99,1
77.31,2.2,0,0.18,2.2,0.09,0.09,0,0,0.09,0,11.43,0.18,0,0,0.26,0,1
80.04,1.6,1,0.2,2.99,0.6,0,0,0,0,0,19.76,0.6,0.4,0,0.2,2,1
76.73,2.42,0,0.17,2.08,0.09,0.09,0,0,0.09,0,11.68,0.09,0,0,0.35,0,1
78.71,1.29,1.43,0.14,3.86,0,0.14,0.14,0.14,0,0,13.71,0.43,0,0,2.14,0.29,1
79.87,1.07,1.48,0.3,2.01,0.18,0.12,0.06,0,0,0,10.12,0.06,0,0,0.47,0.24,1
76.94,3.23,0.17,0.26,0.79,2.18,0.17,0,0,0.09,0.09,22.53,0.52,0.7,0.17,1.57,2.27,1
77.16,1.43,0.5,0,1.93,0,0,0.25,0,0,0.08,19.65,0.17,1.43,0,1.09,2.18,1
79.97,0.55,0.69,0,2.61,1.1,0.55,0.27,0.41,0,0.27,19.07,0.27,0,0.41,1.92,0.69,1
81.75,1.26,1.26,0.27,1.45,0.9,0.18,0.09,0,0,0.18,19.42,0.54,0.27,0.09,0.09,0,1
83.55,1.21,0.28,0.5,1.7,0.28,0.28,0.07,0,0.07,0.07,15.6,0.14,0.07,0.07,0.92,0.14,1
76.01,1.93,1.58,0.18,1.49,1.49,0.18,0.09,0.97,0.09,0,17.75,0.18,0,0.09,1.49,0.18,1
80,2.69,1.61,0.18,1.52,0.54,0.36,0.27,0.09,0.09,0.09,14.26,0.18,0,0.09,0.36,0.27,1
76.85,3.09,1.39,0,2.62,1.54,0.93,0.31,0.15,0.15,0,15.28,0.15,0.15,0,0.15,1.23,1
79.6,2.11,1.21,0,1.78,0.16,0.24,0.16,0.32,0,0.24,16.19,0.49,0,0,0.57,2.67,1
72.24,3.15,0.73,0.12,1.33,0.36,0.24,2.18,0,0.12,0,12.73,0,0,0,0.73,0.97,1
78.32,1.41,2.56,0,1.82,0.81,0.27,0.27,0.07,0.2,0,13.13,0.07,0,0,0.88,0.13,1
81.73,3.25,0.5,0.5,2.13,0.88,0.5,0.13,0.38,0.13,0.13,18.77,0.38,0.13,0.25,0.63,2.38,1
76.65,2.11,0.26,0,0.79,0.66,0,0,0.13,0.13,0.13,16.23,0.26,0.26,0,1.06,0.79,1
76.12,2,0.79,0.18,1.82,0.67,0.3,0.12,0,0.12,0.12,15.98,0.3,0.24,0.18,1.03,0.49,1
73.3,1.39,0.42,0,1.81,0.83,0.28,0.14,0,0.14,0,17.66,0.97,0,0,1.53,0.28,1
73.69,1.03,0,0,0.86,0.69,0.09,0.09,0,0,0,12.25,0,0.26,0,0.34,0.69,1
72.02,3.97,0,1.21,1.38,1.04,0.17,1.9,1.04,0,0.17,17.79,0.86,0.17,0,0,1.38,1
76.4,3.9,0.17,0.17,1.7,1.02,0.17,2.04,0.34,0,0,16.13,0.34,0,0,1.53,0.34,1
74.88,1.55,0.39,0.48,0.97,0.29,0.48,0.48,0.19,0,0.19,14.74,0.1,0,0,0.19,0.39,1
89.82,1.7,0.3,0.4,1.3,1.2,0.4,0,0,0.1,0.1,20.06,0.2,0.3,0.3,0.6,1,1
78.82,5.36,0,0,1.31,0.39,0,0,0,0,0,14.12,0.26,0,0,0.52,0.78,1
76.58,3.65,0.29,0.12,1.68,1.1,0.12,0.52,0.12,0,0,15.01,0.06,0,0,0.99,0,1
73.42,4.3,0.11,0,2.71,0.23,0,0,0,0,0,15.84,0.23,0,0,0.79,0.9,1
76.03,1.37,0.61,0.17,1.02,0.29,0.38,0.7,0,0.03,0.12,13.32,0.49,0.06,0,0.58,0.47,1
78.6,0.71,0.36,0.36,1.31,0.48,0.24,0.12,0,0.12,0.24,17,0.48,0.24,0,1.43,0,1
83.36,0.63,0.79,0,3.8,0.32,0,0.32,0,0,0.32,15.69,0,0,0,4.12,0.63,1
79.43,1.18,0.51,0,2.02,0.51,0,0,0.34,0.34,0,24.45,1.69,0.67,0.34,1.69,1.35,1
80.04,0.58,0.39,0,0.97,1.16,0,0.19,0.19,0.19,0,18.6,0.19,0,0,1.36,0.78,1
88.62,1.75,1.4,0.35,1.58,2.1,0.53,0.53,0,0,0.35,17.34,0.35,0,0,0.7,0.35,1
80.99,0.31,0.62,0.62,1.7,0.77,0.15,0.31,0,0,0,16.69,1.39,0.15,0,0,1.55,1
75.09,3.51,0.18,0,0.74,1.11,0.18,0.37,1.85,0.37,0,16.42,0.18,0,0.18,0.18,1.11,1
78.17,2.94,0.37,0.37,1.47,2.02,0.92,2.02,0.73,0,0.18,14.68,0.37,0,0.37,1.65,0,1
79.32,1.82,0.42,0.05,2.5,1.09,0.47,0.16,0.05,0.05,0,19.9,0.42,0,0,0.36,2.71,1
83.42,1.4,1.69,0.07,1.99,0.07,0.22,0,0,0,0.07,14.08,0.15,0.22,0.07,2.06,1.18,1
64.11,2.56,1.68,0.15,1.9,0.22,0,0,1.61,0.8,0.15,15.2,0.07,0,0,2.12,0.88,1
84.78,3.5,3.31,0,1.8,1.32,0.66,0.09,0.09,0,0,15.5,0.28,0.09,0,0.57,0.57,1
78.04,1.34,2.4,0.1,1.82,0.19,0.1,0,0.19,0.1,0,17.64,0.58,0,0.1,0.86,0.19,1
81.05,2.57,0.43,0,2.57,0.43,0.32,1.07,0.21,0.21,0.21,14.35,0.75,0,0.21,0.64,0,1
89.03,1.01,0.63,0.13,1.26,2.77,0.38,0,0.13,0.13,0,12.61,0,0,0,0.25,0.25,1
78.3,3.16,0.69,0.14,0.82,0.27,0.14,0.41,0,0,0.14,17.99,0.69,0,0,0.82,1.92,1
77.07,1.02,0.51,0.17,1.78,0.25,0.85,0.25,0,0,0.17,11.84,0.17,0.17,0,0.85,0.85,1
70.42,2.84,1.37,0.09,1.83,0.27,0,0,0,0,0.27,12.91,0.09,0.18,0,1.37,2.01,1
82.67,0.48,0.48,0.19,1.71,0.19,0.19,0,0,0,0,11.9,0.29,0.1,0,0.29,0,1
80.83,1.32,0.19,0,1.32,0.56,0.28,0,0,0.09,0.09,14.66,0.19,0,0,0.19,0,1
82.07,2,0,0,2.5,0.08,0.75,0.08,0,0.42,0.17,16.51,0.42,0,0,1.25,0.83,1
84.33,0.75,0.66,0,3,0.09,0.56,0.19,0,0.09,0.19,12.95,0.28,0,0,0.28,0.09,1
75.05,1.97,1.92,0.34,2.64,0.19,0.38,0.19,0,0.05,0.14,19.19,0.1,0.53,0,1.58,2.64,1
79.71,2.4,0.26,0.15,1.5,0.26,0.11,0.34,0.04,0.04,0.15,16.02,0.53,0.41,0,1.43,1.39,1
74.38,3.12,2.13,0,1.31,0.99,0.33,0,0.16,0.16,0,23.65,0.16,0,0.82,0,1.31,1
74.68,4.29,0.56,0.33,1.56,0.39,0.5,0.5,0.78,0.11,0.17,28.89,1.45,0.11,0.56,1,1.28,1
77.97,2.12,2.68,2.41,1.41,0.08,0.31,0.21,0.08,0.04,0.17,13.32,0.1,0.17,0,0.79,0.12,1
77.27,5.82,1.64,0.36,1.82,0.55,0,0,0,0,0,15.64,0.18,0,0.18,1.45,1.09,1
75.4,2.33,1.07,0,1.43,0.54,0.18,0.54,0.18,0,0,14.31,0.89,0,0,0.45,0.54,1
82.43,2.96,0.17,0,1.57,0.35,0.17,0,0.17,0,0,16.17,0.87,0,0,0.87,0,1
75.39,1.05,0.87,0.35,1.92,0.52,0,0.52,1.92,0.17,0,20.94,0.17,0,0,2.27,0.7,1
72.94,2.19,1.46,0.18,1.1,0.91,0.18,0.18,0.37,0,0,17.92,0.55,0,0.37,0.91,0.73,1
73.86,3.3,0.63,0.13,2.16,0.25,0.13,0,0,0,0,17.01,0.76,0,0,2.03,1.02,1
84.72,1.66,0,0,3.18,0.45,0.61,0.3,0,0,0.15,16.49,0.3,0,0,0.61,0,1
78.4,2.4,0.93,0.13,2,0.53,0.4,0,0,0.13,0,13.73,0.27,0,0,0.8,0.27,1
82.3,0.85,0.39,0.39,1.24,0.47,0,0.23,0,0,0.16,17.55,0.39,0.23,0,0.78,0.62,1
78.71,2.15,0.36,0.36,1.97,0,0.54,0,0,0,0,11.27,0,0,0,0.72,0,1
78.02,2.34,0.47,0.1,1.93,0.47,0.21,2.4,0,0,0.05,14.53,0.26,0,0.05,1.09,0.31,1
76.46,3.54,0.88,0,0.53,1.95,0.18,0.18,0,0,0,24.07,0.88,0,0.18,2.65,0,1
82.33,3.27,0.2,0,3.17,0,0.31,0.2,0,0.2,0.1,12.87,0.2,0.2,0,1.53,0.2,1
73.99,3.38,4.05,0,1.18,1.01,0,0,0.51,0,0,18.41,0.51,0,0.17,0.34,1.35,1
79.66,1.62,1.52,0.1,2.23,0.91,0.1,0,0.1,0.1,0.2,19.03,0.71,0,0.3,0.4,1.01,1
80.38,1.79,2.55,0,1.89,1.04,0.47,0.19,0.09,0,0,11.7,0.19,0,0,0.19,0.38,1
84.05,1.26,0.25,0,4.02,0.13,0.13,0.38,0,0.25,0.13,15.7,0.38,0,0,1.88,0.5,1
75.41,3.07,0.75,0.19,2.75,0.56,0.63,0.06,0.31,0,0.13,21.28,0.5,0.13,0.31,1.38,2.07,1
78.35,1.82,0.33,0.33,1.49,0.33,0.17,0,0.17,0,0.17,12.4,0.83,0.66,0,0.83,0.66,1
79.72,1.18,2,0.22,3.18,0.74,0.15,0,0,0.15,0,18.65,0.07,0.07,0.15,0.89,0.3,1
76.67,1.67,1.79,0,1.45,0.56,0.11,0.22,0,0,0,19.98,0.56,0,0,0.45,0.67,1
75.17,0.78,0.33,0.22,1.56,0.11,0.45,0,0,0.11,0,12.69,0.11,0.11,0,0.11,1.11,1
82.67,3.64,4.85,0.35,1.56,2.43,0.17,0.35,0.52,0.17,0.17,15.6,0.35,0,0,0.69,0.35,1
83.65,1.69,0.76,0.12,1.75,1.81,0.23,0,0,0.12,0.29,22.77,0.29,0.18,0.23,0,0.12,1
69.56,4.96,0.88,0,1.06,0.88,0.35,0.18,0,0,0,18.94,0.53,0,0,1.42,1.06,1
69,5.02,2.81,0.11,2.47,0.07,0.22,0.04,0.19,0.04,0.19,16.87,0.26,1.24,0,1.27,3.82,1
79.08,4.99,0.19,0,2.88,0.96,0.19,0,0,0,0,14.59,0.19,0,0,1.15,0.38,1
83.98,2.49,0.41,0,1.93,0.41,0,0.28,0.14,0,0,16.85,0.55,0,0.28,0.14,2.49,1
74.89,1.22,0.46,0,2.59,0.46,0.15,0.76,0.15,0.15,0.15,18.11,0,0,0,0.61,1.52,1
77.56,1.5,2.54,0,1.76,0.78,0.26,0.26,0.07,0.2,0,13.37,0.07,0,0,0.85,0.13,1
